Año,Mes,Partido,Posición,Gobernador,Estado,Aprobación,Encuesta,Estatus
2023,sep-23,PRI,17,Esteban Villegas,Durango,0.513,C&E Research,en funciones
2023,sep-23,PRI,17,Miguel Riquelme,Coahuila,0.581,Demoscopia,no en funciones
2023,sep-23,Morena,17,Víctor Manuel Castro,Baja California Sur,0.482,Massive Caller,en funciones
2023,sep-23,Morena,17,Carlos Manuel Merino,Tabasco,0.575,México Elige,no en funciones
2023,sep-23,Morena,17,Cuitláhuac García,Veracruz,0.506,Mitofksy,no en funciones
2023,sep-23,Morena,16,Carlos Manuel Merino,Tabasco,0.344,Arias,no en funciones
2023,sep-23,Morena,16,Lorena Cuéllar,Tlaxcala,0.515,C&E Research,en funciones
2023,sep-23,Morena,16,Indira Vizcaíno,Colima,0.586,Demoscopia,en funciones
2023,sep-23,Morena,16,Américo Villarreal,Tamaulipas,0.483,Massive Caller,en funciones
2023,sep-23,Morena,16,Alfredo Ramírez Bedolla,Michoacán,0.579,México Elige,en funciones
2023,sep-23,MC,16,Samuel García,Nuevo León,0.512,Mitofksy,en funciones
2023,sep-23,Morena,15,Mara Lezama,Quintana Roo,0.365,Arias,en funciones
2023,sep-23,Morena,15,Cuitláhuac García,Veracruz,0.52,C&E Research,no en funciones
2023,sep-23,Morena,15,Víctor Manuel Castro,Baja California Sur,0.592,Demoscopia,en funciones
2023,sep-23,Morena,15,Julio Menchaca,Hidalgo,0.489,Massive Caller,en funciones
2023,sep-23,PRI,15,Esteban Villegas,Durango,0.581,México Elige,en funciones
2023,sep-23,Morena,15,Alfredo Ramírez Bedolla,Michoacán,0.514,Mitofksy,en funciones
2023,sep-23,Morena,14,Sergio Salomón Céspedes,Puebla,0.371,Arias,no en funciones
2023,sep-23,Morena,14,Miguel Ángel Navarro,Nayarit,0.53,C&E Research,en funciones
2023,sep-23,Morena,14,Layda Sansores,Campeche,0.597,Demoscopia,en funciones
2023,sep-23,Morena,14,Alfonso Durazo,Sonora,0.49,Massive Caller,en funciones
2023,sep-23,Morena,14,Martí Batres,CDMX,0.589,México Elige,no en funciones
2023,sep-23,Morena,14,Salomón Jara,Oaxaca,0.515,Mitofksy,en funciones
2023,sep-23,Morena,13,Américo Villarreal,Tamaulipas,0.386,Arias,en funciones
2023,sep-23,Morena,13,Víctor Manuel Castro,Baja California Sur,0.54,C&E Research,en funciones
2023,sep-23,Morena,13,Alfredo Ramírez Bedolla,Michoacán,0.605,Demoscopia,en funciones
2023,sep-23,PVEM,13,Ricardo Gallardo,San Luis Potosí,0.491,Massive Caller,en funciones
2023,sep-23,PAN,13,María Eugenia Campos,Chihuahua,0.594,México Elige,en funciones
2023,sep-23,PAN,13,María Eugenia Campos,Chihuahua,0.528,Mitofksy,en funciones
2023,sep-23,PAN,12,Mauricio Kuri,Querétaro,0.389,Arias,en funciones
2023,sep-23,Morena,12,Alfonso Durazo,Sonora,0.55,C&E Research,en funciones
2023,sep-23,PAN,12,Mauricio Kuri,Querétaro,0.618,Demoscopia,en funciones
2023,sep-23,PRI,12,Esteban Villegas,Durango,0.5,Massive Caller,en funciones
2023,sep-23,Morena,12,Sergio Salomón Céspedes,Puebla,0.601,México Elige,no en funciones
2023,sep-23,MC,12,Enrique Alfaro,Jalisco,0.529,Mitofksy,no en funciones
2023,sep-23,PAN,11,Diego Sinhué Rodríguez,Guanajuato,0.391,Arias,no en funciones
2023,sep-23,Morena,11,Julio Menchaca,Hidalgo,0.56,C&E Research,en funciones
2023,sep-23,PAN,11,Mauricio Vila,Yucatán,0.624,Demoscopia,no en funciones
2023,sep-23,Morena,11,Alfredo Ramírez Bedolla,Michoacán,0.511,Massive Caller,en funciones
2023,sep-23,Morena,11,Américo Villarreal,Tamaulipas,0.602,México Elige,en funciones
2023,sep-23,Morena,11,Marina del Pilar Ávila,Baja California,0.539,Mitofksy,en funciones
2023,sep-23,Morena,10,Alfonso Durazo,Sonora,0.395,Arias,en funciones
2023,sep-23,Morena,10,Sergio Salomón Céspedes,Puebla,0.57,C&E Research,no en funciones
2023,sep-23,MC,10,Samuel García,Nuevo León,0.629,Demoscopia,en funciones
2023,sep-23,Morena,10,Rubén Rocha Moya,Sinaloa,0.518,Massive Caller,en funciones
2023,sep-23,MC,10,Samuel García,Nuevo León,0.609,México Elige,en funciones
2023,sep-23,Morena,10,Mara Lezama,Quintana Roo,0.541,Mitofksy,en funciones
2023,sep-23,MC,9,Samuel García,Nuevo León,0.4,Arias,en funciones
2023,sep-23,Morena,9,Martí Batres,CDMX,0.58,C&E Research,no en funciones
2023,sep-23,PVEM,9,Ricardo Gallardo,San Luis Potosí,0.643,Demoscopia,en funciones
2023,sep-23,MC,9,Enrique Alfaro,Jalisco,0.521,Massive Caller,no en funciones
2023,sep-23,PAN,9,Tere Jiménez,Aguascalientes,0.617,México Elige,en funciones
2023,sep-23,Morena,9,Lorena Cuéllar,Tlaxcala,0.543,Mitofksy,en funciones
2023,sep-23,PRI,8,Esteban Villegas,Durango,0.466,Arias,en funciones
2023,sep-23,PAN,8,Diego Sinhué Rodríguez,Guanajuato,0.59,C&E Research,no en funciones
2023,sep-23,Morena,8,Martí Batres,CDMX,0.647,Demoscopia,no en funciones
2023,sep-23,PRI,8,Miguel Riquelme,Coahuila,0.537,Massive Caller,no en funciones
2023,sep-23,Morena,8,Marina del Pilar Ávila,Baja California,0.626,México Elige,en funciones
2023,sep-23,PAN,8,Diego Sinhué Rodríguez,Guanajuato,0.547,Mitofksy,no en funciones
2023,sep-23,Morena,7,Martí Batres,CDMX,0.471,Arias,no en funciones
2023,sep-23,PAN,7,María Eugenia Campos,Chihuahua,0.6,C&E Research,en funciones
2023,sep-23,Morena,7,Alfonso Durazo,Sonora,0.653,Demoscopia,en funciones
2023,sep-23,PAN,7,María Eugenia Campos,Chihuahua,0.542,Massive Caller,en funciones
2023,sep-23,Morena,7,Salomón Jara,Oaxaca,0.631,México Elige,en funciones
2023,sep-23,PAN,7,Mauricio Kuri,Querétaro,0.551,Mitofksy,en funciones
2023,sep-23,Morena,6,Rubén Rocha Moya,Sinaloa,0.482,Arias,en funciones
2023,sep-23,PRI,6,Miguel Riquelme,Coahuila,0.62,C&E Research,no en funciones
2023,sep-23,Morena,6,Salomón Jara,Oaxaca,0.654,Demoscopia,en funciones
2023,sep-23,PAN,6,Mauricio Kuri,Querétaro,0.557,Massive Caller,en funciones
2023,sep-23,Morena,6,Julio Menchaca,Hidalgo,0.636,México Elige,en funciones
2023,sep-23,Morena,6,Julio Menchaca,Hidalgo,0.552,Mitofksy,en funciones
2023,sep-23,PAN,5,Mauricio Vila,Yucatán,0.486,Arias,no en funciones
2023,sep-23,Morena,5,Marina del Pilar Ávila,Baja California,0.63,C&E Research,en funciones
2023,sep-23,PRI,5,Esteban Villegas,Durango,0.668,Demoscopia,en funciones
2023,sep-23,PAN,5,Diego Sinhué Rodríguez,Guanajuato,0.573,Massive Caller,no en funciones
2023,sep-23,PAN,5,Mauricio Vila,Yucatán,0.648,México Elige,no en funciones
2023,sep-23,PAN,5,Tere Jiménez,Aguascalientes,0.578,Mitofksy,en funciones
2023,sep-23,PAN,4,Tere Jiménez,Aguascalientes,0.501,Arias,en funciones
2023,sep-23,MC,4,Samuel García,Nuevo León,0.64,C&E Research,en funciones
2023,sep-23,Morena,4,Marina del Pilar Ávila,Baja California,0.677,Demoscopia,en funciones
2023,sep-23,MC,4,Samuel García,Nuevo León,0.606,Massive Caller,en funciones
2023,sep-23,Morena,4,Alfonso Durazo,Sonora,0.655,México Elige,en funciones
2023,sep-23,PRI,4,Miguel Riquelme,Coahuila,0.58,Mitofksy,no en funciones
2023,sep-23,Morena,3,Evelyn Salgado,Guerrero,0.501,Arias,en funciones
2023,sep-23,PAN,3,Mauricio Kuri,Querétaro,0.65,C&E Research,en funciones
2023,sep-23,Morena,3,Sergio Salomón Céspedes,Puebla,0.679,Demoscopia,no en funciones
2023,sep-23,PAN,3,Tere Jiménez,Aguascalientes,0.653,Massive Caller,en funciones
2023,sep-23,Morena,3,Mara Lezama,Quintana Roo,0.661,México Elige,en funciones
2023,sep-23,Morena,3,Rubén Rocha Moya,Sinaloa,0.583,Mitofksy,en funciones
2023,sep-23,PVEM,2,Ricardo Gallardo,San Luis Potosí,0.508,Arias,en funciones
2023,sep-23,PAN,2,Tere Jiménez,Aguascalientes,0.66,C&E Research,en funciones
2023,sep-23,Morena,2,Julio Menchaca,Hidalgo,0.684,Demoscopia,en funciones
2023,sep-23,PAN,2,Mauricio Vila,Yucatán,0.661,Massive Caller,no en funciones
2023,sep-23,PVEM,2,Ricardo Gallardo,San Luis Potosí,0.662,México Elige,en funciones
2023,sep-23,PVEM,2,Ricardo Gallardo,San Luis Potosí,0.586,Mitofksy,en funciones
2023,sep-23,Morena,1,Julio Menchaca,Hidalgo,0.575,Arias,en funciones
2023,sep-23,PAN,1,Mauricio Vila,Yucatán,0.68,C&E Research,no en funciones
2023,sep-23,PAN,1,Tere Jiménez,Aguascalientes,0.686,Demoscopia,en funciones
2023,sep-23,Morena,1,Marina del Pilar Ávila,Baja California,0.668,Massive Caller,en funciones
2023,sep-23,PAN,1,Mauricio Kuri,Querétaro,0.697,México Elige,en funciones
2023,sep-23,PAN,1,Mauricio Vila,Yucatán,0.598,Mitofksy,no en funciones
2023,oct-23,Morena,32,David Monreal,Zacatecas,0.076,Arias,en funciones
2023,oct-23,Morena,32,Delfina Gómez,Estado de México,N/A,C&E Research,en funciones
2023,oct-23,PES,32,Cuauhtémoc Blanco,Morelos,0.261,Demoscopia,no en funciones
2023,oct-23,Morena,32,David Monreal,Zacatecas,0.245,Massive Caller,en funciones
2023,oct-23,PES,32,Cuauhtémoc Blanco,Morelos,0.296,México Elige,no en funciones
2023,oct-23,Morena,32,Evelyn Salgado,Guerrero,0.39,Mitofksy,en funciones
2023,oct-23,PES,31,Cuauhtémoc Blanco,Morelos,0.106,Arias,no en funciones
2023,oct-23,Morena,31,David Monreal,Zacatecas,0.283,C&E Research,en funciones
2023,oct-23,PAN,31,Diego Sinhué Rodríguez,Guanajuato,0.352,Demoscopia,no en funciones
2023,oct-23,PES,31,Cuauhtémoc Blanco,Morelos,0.301,Massive Caller,no en funciones
2023,oct-23,Morena,31,David Monreal,Zacatecas,0.394,México Elige,en funciones
2023,oct-23,PES,31,Cuauhtémoc Blanco,Morelos,0.397,Mitofksy,no en funciones
2023,oct-23,Morena,30,Cuitláhuac García,Veracruz,0.144,Arias,no en funciones
2023,oct-23,PES,30,Cuauhtémoc Blanco,Morelos,0.311,C&E Research,no en funciones
2023,oct-23,Morena,30,Lorena Cuéllar,Tlaxcala,0.364,Demoscopia,en funciones
2023,oct-23,Morena,30,Rutilio Escandón,Chiapas,0.351,Massive Caller,no en funciones
2023,oct-23,MC,30,Enrique Alfaro,Jalisco,0.409,México Elige,no en funciones
2023,oct-23,Morena,30,David Monreal,Zacatecas,0.412,Mitofksy,en funciones
2023,oct-23,Morena,29,Rutilio Escandón,Chiapas,0.144,Arias,no en funciones
2023,oct-23,Morena,29,Rutilio Escandón,Chiapas,0.345,C&E Research,no en funciones
2023,oct-23,Morena,29,Miguel Ángel Navarro,Nayarit,0.376,Demoscopia,en funciones
2023,oct-23,Morena,29,Carlos Manuel Merino,Tabasco,0.388,Massive Caller,no en funciones
2023,oct-23,Morena,29,Evelyn Salgado,Guerrero,0.415,México Elige,en funciones
2023,oct-23,Morena,29,Indira Vizcaíno,Colima,0.43,Mitofksy,en funciones
2023,oct-23,Morena,28,Lorena Cuéllar,Tlaxcala,0.175,Arias,en funciones
2023,oct-23,MC,28,Enrique Alfaro,Jalisco,0.37,C&E Research,no en funciones
2023,oct-23,PAN,28,María Eugenia Campos,Chihuahua,0.415,Demoscopia,en funciones
2023,oct-23,Morena,28,Indira Vizcaíno,Colima,0.393,Massive Caller,en funciones
2023,oct-23,Morena,28,Indira Vizcaíno,Colima,0.418,México Elige,en funciones
2023,oct-23,Morena,28,Miguel Ángel Navarro,Nayarit,0.475,Mitofksy,en funciones
2023,oct-23,Morena,27,Carlos Manuel Merino,Tabasco,0.177,Arias,no en funciones
2023,oct-23,Morena,27,Alfredo Ramírez Bedolla,Michoacán,0.376,C&E Research,en funciones
2023,oct-23,Morena,27,David Monreal,Zacatecas,0.426,Demoscopia,en funciones
2023,oct-23,Morena,27,Layda Sansores,Campeche,0.41,Massive Caller,en funciones
2023,oct-23,Morena,27,Cuitláhuac García,Veracruz,0.471,México Elige,no en funciones
2023,oct-23,Morena,27,Rutilio Escandón,Chiapas,0.48,Mitofksy,no en funciones
2023,oct-23,Morena,26,Víctor Manuel Castro,Baja California Sur,0.194,Arias,en funciones
2023,oct-23,Morena,26,Layda Sansores,Campeche,0.391,C&E Research,en funciones
2023,oct-23,MC,26,Enrique Alfaro,Jalisco,0.439,Demoscopia,no en funciones
2023,oct-23,Morena,26,Sergio Salomón Céspedes,Puebla,0.411,Massive Caller,no en funciones
2023,oct-23,Morena,26,Lorena Cuéllar,Tlaxcala,0.471,México Elige,en funciones
2023,oct-23,Morena,26,Carlos Manuel Merino,Tabasco,0.493,Mitofksy,no en funciones
2023,oct-23,MC,25,Enrique Alfaro,Jalisco,0.197,Arias,no en funciones
2023,oct-23,Morena,25,Indira Vizcaíno,Colima,0.393,C&E Research,en funciones
2023,oct-23,Morena,25,Cuitláhuac García,Veracruz,0.457,Demoscopia,no en funciones
